Type,Execs,Cores,TotalCores,MemGB,Data,AppID,S1,S2,S3,S4,S5a,S5b,S6a,S6b,TotalTime,AppTimeMs,ExecRunTimeMs,Parallelism,GCMs,GCRatio,ShuffleReadMs,ShuffleWriteMs,CommMs,CommRatio,ComputeMs,ComputeRatio,MemSpillMB,DiskSpillMB,PeakHeapMB,Run
MemoryStudy,16,2,32,2,small_8,application_1772492797887_1028,634.833925,75.822097,0,0,0,0,0,0,0,799498,5331982,6.669162399405618,28216,0.0052918408201678094,613616,40890.489074,654506.489074,0.12275106875342039,4649259.510926,0.8719570904264116,29184.0,8693.733083724976,2039.214859008789,1
